score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
35,890,1,"New York, NY",2.65,2026-06-26,"Renovated 1-Bedroom, 1-Bath Apartment",https://sfbay.craigslist.org/sfc/apa/d/new-york-renovated-bedroom-bath/7943604069.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of New York. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dryer, "
33,850,1,"Brooklyn, NY",3.13,2026-06-27,Charming 1BR 1BA Apartment with Private Patio in Brooklyn,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-charming-1br-1ba-apartment/7943621980.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Brooklyn, NY. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dry"
33,850,1,"Crown Heights, NY",3.08,2026-06-26,STYLISH & UPDATED 1-BEDROOM APARTMENT!,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-stylish-updated-bedroom/7943605541.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Crown Heights, NY. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer an"
32,1250,2,"Prospect Heights, NY",1.53,2026-06-27,"Bright  2-bedroom, 1-bath apartment",https://longisland.craigslist.org/apa/d/brooklyn-bright-bedroom-bath-apartment/7943615940.html,Welcome to your future single family home! This amazing home offers a comfortable living environment on a dead end street. It comes with access to one side of the garage. Key property features include
32,875,1,"Bushwick, NY",3.13,2026-06-26,This Amazing and spacious 1 bedroom,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-this-amazing-and-spacious/7943605360.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Bushwick. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dryer, "
31,850,1,"New York, NY",3.33,2026-06-27,"1/BD, Butterfly Key Entry System, Green Building",https://sfbay.craigslist.org/sfc/apa/d/new-york-bd-butterfly-key-entry-system/7943624634.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of New York, NY. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dry"
29,850,1,"Brooklyn, NY",3.53,2026-06-27,Bright Apartment on Brooklyn,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bright-apartment-on-brooklyn/7943622820.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Brooklyn. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dryer, "
29,1385,0,Brooklyn,1.43,2026-06-26,Sunny Top Floor Studio with High Ceilings in the Heart of Brooklyn,https://longisland.craigslist.org/apa/d/new-york-sunny-top-floor-studio-with/7943594796.html,"Charming and sunny top-floor studio available July 1st in the heart of Brooklyn Heights. This inviting home features original hardwood floors, high ceilings, and abundant natural light throughout. The"
28,850,1,"Manhattan, NY",3.58,2026-06-27,"Large Modern Flat w/ Air Conditioning, Parking, and Storage",https://sfbay.craigslist.org/sfc/apa/d/new-york-large-modern-flat-air/7943626440.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Manhattan, NY . Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and d"
28,1199,2,"Ridgewood, NY",2.12,2026-06-27,"Modern bi-level 2-bedroom, 2-bathroom home featuring a stylish eat-in",https://longisland.craigslist.org/apa/d/new-york-modern-bi-level-bedroom/7943624162.html,"Modern bi-level 2-bedroom, 2-bathroom home featuring a stylish eat-in kitchen with quartz countertops, shaker cabinetry, subway tile backsplash, and stainless steel appliances. Enjoy bright living spa"
28,850,1,"Brooklyn, NY",3.56,2026-06-27,Remodeled One Bedroom Apartment in Brooklyn,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-remodeled-one-bedroom/7943623038.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Brooklyn, NY. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dry"
27,850,1,"Brooklyn, NY",3.66,2026-06-27,Remodeled Apt. in Brooklyn,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-remodeled-apt-in-brooklyn/7943623789.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Brooklyn, NY. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dry"
27,1200,1,,2.20,2026-06-26,Newly Renovated 1 Bedroom Brownstone with Private Deck,https://longisland.craigslist.org/apa/d/brooklyn-newly-renovated-bedroom/7943599729.html,"Newly renovated 1 bedroom residence in a charming brownstone featuring soaring ceilings, oversized windows, exposed brick, and abundant natural light. This stylish home includes a decorative fireplace"
25,990,1,"378 Linden Blvd, # 2, Brooklyn, NY",3.52,2026-06-27,Brand-New 1BR Apartment with All Utilities Included,https://longisland.craigslist.org/apa/d/brooklyn-brand-new-1br-apartment-with/7943612679.html,"Be the first occupant of this newly designed walk-down 1-bedroom apartment that combines modern aesthetics with everyday practicality. The apartment is bright and welcoming, highlighted by large windo"
25,800,1,Kensington,3.53,2026-06-27,"Bright Renovated Studio with Eat-In Kitchen, Hardwood Floors!",https://longisland.craigslist.org/apa/d/brooklyn-bright-renovated-studio-with/7943609272.html,"Welcome home to this spacious studio offering a smart layout and classic charm. The oversized living area features beautiful hardwood floors, high ceilings, and ample space for separate living, dining"
25,870,1,"Brooklyn, NY",3.83,2026-06-26,"Charming 1-Bed, 1-Bath Apartment with Modern Conveniences!",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-charming-bed-bath-apartment/7943605962.html,"Welcome to this beautifully renovated 1-bedroom, 1-bath Apartment in the heart of Brooklyn. Enjoy a bright, modern interior with new appliances, an updated kitchen and bath, in-unit washer and dryer, "
24,1050,1,Brooklyn,3.45,2026-06-26,Freshly Renovated Top Floor 1 Bedroom Plus Den With In Unit Laundry,https://longisland.craigslist.org/apa/d/new-york-freshly-renovated-top-floor/7943581037.html,"Welcome to this freshly renovated top-floor 1 bedroom plus den apartment in the desirable Greenwood neighborhood. This spacious home features a brand-new kitchen with a dishwasher, a beautifully renov"
21,1125,2,Brooklyn,3.02,2026-06-27,'@@Amazing Bushwick 2 Bed duplex 1 bath right by Maria Hernandez park##,https://longisland.craigslist.org/apa/d/brooklyn-amazing-bushwick-bed-duplex/7943637442.html,"Amazing Bushwick 2 Bed duplex 1 bath right by Maria Hernandez park NO FEE L train at Morgan Ave Gorgeous backyard.Prime Bushwick, right at the East Williamsburg border, mere steps to the Jefferson L, "
21,860,1,"Jersey City, NJ",3.74,2026-06-27,Enjoy the amazing views and lots of natural light in this penthouse,https://sfbay.craigslist.org/sfc/apa/d/jersey-city-enjoy-the-amazing-views-and/7943613421.html,Enjoy the amazing views and lots of natural light in this penthouse apartment right next to Van Vorst Park. The park has a playground and a dog run and farmers' market during the summer months. The ap
18,1000,2,"Long Island City, NY",3.58,2026-06-27,"This generously sized two-bedroom, two-bathroom home-//",https://longisland.craigslist.org/apa/d/new-york-this-generously-sized-two/7943611778.html,"This generously sized two-bedroom, two-bathroom home stands out as one of the most spacious offerings currently available in Long Island City. The unit has a private terrace, 10-foot ceilings, and a w"
12,1210,1,,3.58,2026-06-26,Newly Renovated 1-Bedroom Apartment in Prime Astoria,https://longisland.craigslist.org/apa/d/new-york-newly-renovated-bedroom/7943598896.html,"Welcome to this newly renovated 1-bedroom, 1-bath apartment in the highly desirable Astoria Ditmars neighborhood. This bright second-floor walk-up features a modern open-concept kitchen and living are"
6,1340,1,,3.88,2026-06-26,Modern 1-Bedroom Apartment with Premium Amenities,https://longisland.craigslist.org/apa/d/brooklyn-modern-bedroom-apartment-with/7943592881.html,"Enjoy comfortable city living in this modern 1-bedroom, 1-bath apartment featuring central air conditioning, a spacious layout, and a dishwasher for added convenience. The building offers shared laund"
0,,,,,2026-06-27,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-27,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-06-27,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-06-27,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-27,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-27,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-27,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-27,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
0,1500,1,Brooklyn,4.19,2026-06-27,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,Fort Hamilton,5.69,2026-06-27,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-06-27,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
